domain,available,price,renewal_price
syoa.com,True,11500.00,15.88
pyja.com,True,15995.00,15.88
myea.com,True,10800.00,15.88
iyza.com,True,8495.00,15.88
byla.com,True,29000.00,15.88
jyxa.com,True,6000.00,15.88
xyfa.com,True,7950.00,15.88
jyca.com,True,19999.00,15.88
wyxa.com,True,7950.00,15.88
jyaa.com,True,11399.00,15.88
fyua.com,True,19999.00,15.88
jyba.com,True,9470.00,15.88
wyaa.com,True,19999.00,15.88
fyva.com,True,7950.00,15.88
bypa.com,True,24995.00,15.88
pyqa.com,True,6000.00,15.88
jyda.com,True,19999.00,15.88
fywa.com,True,7950.00,15.88
xyja.com,True,2500.00,15.88
wyda.com,True,34000.00,15.88
xyka.com,True,31988.00,15.88
tyxa.com,True,20595.00,15.88
wyga.com,True,19999.00,15.88
myqa.com,True,4999.00,15.88
mywa.com,True,24499.00,15.88
yyna.com,True,5282.00,15.88
nywa.com,True,19999.00,15.88
uyia.com,True,1995.00,15.88
hyia.com,True,3788.00,15.88
yyoa.com,True,6000.00,15.88
kyqa.com,True,5000.00,15.88
yypa.com,True,9400.00,15.88
cywa.com,True,16995.00,15.88
nyza.com,True,15599.00,15.88
ryea.com,True,2995.00,15.88
hyka.com,True,19999.00,15.88
uyla.com,True,6404.00,15.88
ryga.com,True,24999.00,15.88
kyta.com,True,19999.00,15.88
ayxa.com,True,19999.00,15.88
oyaa.com,True,65999.00,15.88
ryha.com,True,2099.00,15.88
kyua.com,True,1288.00,15.88
ryia.com,True,40595.00,15.88
uyoa.com,True,19999.00,15.88
hyoa.com,True,48592.00,15.88
kyva.com,True,7500.00,15.88
yyua.com,True,708.00,15.88
yywa.com,True,4499.00,15.88
uyra.com,True,19999.00,15.88
hyra.com,True,150000.00,15.88
yyya.com,True,28169.00,15.88
ryma.com,True,35000.00,15.88
ayfa.com,True,8000.00,15.88
oyha.com,True,9888.00,15.88
uyta.com,True,19999.00,15.88
hyta.com,True,19999.00,15.88
ryoa.com,True,7950.00,15.88
uyya.com,True,7950.00,15.88
oyqa.com,True,419994.00,15.88
iyga.com,True,23799.00,15.88
fyha.com,True,28888.00,15.88
pyhe.com,True,7950.00,15.88
byge.com,True,24995.00,15.88
vyte.com,True,31366.00,15.88
xyxe.com,True,13199.00,15.88
pyie.com,True,4995.00,15.88
fyoe.com,True,132128.00,15.88
byhe.com,True,7500.00,15.88
iyve.com,True,25000.00,15.88
sype.com,True,29999.00,15.88
pyje.com,True,9995.00,15.88
byie.com,True,19999.00,15.88
iyye.com,True,7000.00,15.88
vyye.com,True,19000.00,15.88
fyre.com,True,325000.00,15.88
jyxe.com,True,9150.00,15.88
wyxe.com,True,19999.00,15.88
xyfe.com,True,18999.00,15.88
syte.com,True,3250000.00,15.88
jyce.com,True,53480.00,15.88
myie.com,True,13000.00,15.88
pyoe.com,True,4499.00,15.88
byne.com,True,3521.00,15.88
wyae.com,True,19999.00,15.88
fywe.com,True,7399.00,15.88
fyye.com,True,4499.00,15.88
syye.com,True,9350.00,15.88
byqe.com,True,7995.00,15.88
byre.com,True,45000.00,15.88
wyfe.com,True,37990.00,15.88
hyhe.com,True,4999.00,15.88
kyoe.com,True,19999.00,15.88
uyhe.com,True,1999.00,15.88
ryae.com,True,7950.00,15.88
cyue.com,True,10000.00,15.88
uyie.com,True,3674.00,15.88
yype.com,True,19999.00,15.88
kyqe.com,True,10799.00,15.88
yyqe.com,True,1995.00,15.88
uyke.com,True,4950.00,15.88
ryee.com,True,7950.00,15.88
oyce.com,True,19999.00,15.88
oyae.com,True,12188.00,15.88
yyte.com,True,12000.00,15.88
eyge.com,True,3500.00,15.88
ryhe.com,True,3515.00,15.88
uyne.com,True,13995.00,15.88
oybe.com,True,7950.00,15.88
ayce.com,True,125000.00,15.88
eyhe.com,True,19999.00,15.88
uype.com,True,6000.00,15.88
yywe.com,True,6648.00,15.88
hyqe.com,True,24999.00,15.88
kyye.com,True,26000.00,15.88
oyfe.com,True,888.00,15.88
hyre.com,True,425000.00,15.88
kyze.com,True,13910.00,15.88
eyke.com,True,17299.00,15.88
uyre.com,True,88000.00,15.88
yyze.com,True,2900.00,15.88
lyxe.com,True,126085.00,15.88
oyhe.com,True,3788.00,15.88
ayfe.com,True,29995.00,15.88
lyce.com,True,35901.00,15.88
uyte.com,True,1999.00,15.88
oyie.com,True,7950.00,15.88
uyve.com,True,8999.00,15.88
uywe.com,True,19999.00,15.88
bygi.com,True,14999.00,15.88
pyhi.com,True,7950.00,15.88
fyni.com,True,7950.00,15.88
iyui.com,True,19999.00,15.88
xyci.com,True,27700.00,15.88
syoi.com,True,4999.00,15.88
byhi.com,True,12000.00,15.88
vyui.com,True,9888.00,15.88
iyvi.com,True,9000.00,15.88
pyji.com,True,7950.00,15.88
byii.com,True,5000.00,15.88
xybi.com,True,7995.00,15.88
pyki.com,True,5000.00,15.88
syqi.com,True,13199.00,15.88
iyyi.com,True,45265.00,15.88
syri.com,True,125000.00,15.88
pyli.com,True,29000.00,15.88
fyri.com,True,13199.00,15.88
pymi.com,True,7495.00,15.88
fyui.com,True,26250.00,15.88
syui.com,True,19999.00,15.88
jyai.com,True,4095.00,15.88
pyoi.com,True,7000.00,15.88
wyai.com,True,2295.00,15.88
fyvi.com,True,3989.00,15.88
pypi.com,True,70000.00,15.88
jybi.com,True,37025.00,15.88
xyii.com,True,5595.00,15.88
fywi.com,True,7950.00,15.88
jydi.com,True,8000.00,15.88
wydi.com,True,6404.00,15.88
xyki.com,True,12585.00,15.88
pysi.com,True,125000.00,15.88
fyzi.com,True,10899.00,15.88
bysi.com,True,23911.00,15.88
pyti.com,True,33888.00,15.88
xymi.com,True,19999.00,15.88
byti.com,True,35000.00,15.88
jyhi.com,True,4999.00,15.88
gyai.com,True,24999.00,15.88
wyji.com,True,3514.00,15.88
xyui.com,True,826.00,15.88
tyti.com,True,11135.00,15.88
hyei.com,True,12000.00,15.88
nyvi.com,True,250000.00,15.88
yyni.com,True,6000.00,15.88
ryai.com,True,6250.00,15.88
hyhi.com,True,11295.00,15.88
nywi.com,True,7195.00,15.88
yyoi.com,True,7500.00,15.88
uyii.com,True,2499.00,15.88
nyyi.com,True,8999.00,15.88
eybi.com,True,7450.00,15.88
cyvi.com,True,14495.00,15.88
yypi.com,True,2138.00,15.88
rydi.com,True,8000.00,15.88
uyji.com,True,1695.00,15.88
nyzi.com,True,7150.00,15.88
eydi.com,True,40350.00,15.88
uyki.com,True,7799.00,15.88
eyei.com,True,24000.00,15.88
ryfi.com,True,11000.00,15.88
oyci.com,True,7950.00,15.88
cyzi.com,True,7950.00,15.88
rygi.com,True,7950.00,15.88
kyti.com,True,14000.00,15.88
uymi.com,True,19999.00,15.88
hymi.com,True,15000.00,15.88
oyai.com,True,60000.00,15.88
eygi.com,True,19999.00,15.88
kyui.com,True,19999.00,15.88
uyni.com,True,9500.00,15.88
yyui.com,True,23616.00,15.88
hyoi.com,True,7950.00,15.88
ryji.com,True,7950.00,15.88
uypi.com,True,19999.00,15.88
eyji.com,True,4304.00,15.88
yywi.com,True,6000.00,15.88
uyqi.com,True,3095.00,15.88
oyfi.com,True,7950.00,15.88
ryli.com,True,19999.00,15.88
hyri.com,True,4999.00,15.88
oygi.com,True,7950.00,15.88
ayei.com,True,110000.00,15.88
eyli.com,True,17999.00,15.88
oyhi.com,True,7950.00,15.88
ayfi.com,True,25000.00,15.88
zyxi.com,True,19999.00,15.88
lyci.com,True,19999.00,15.88
eyqi.com,True,2685.00,15.88
oyni.com,True,3674.00,15.88
oyui.com,True,2999.00,15.88
pyai.com,True,19888.00,15.88
iyuo.com,True,19999.00,15.88
vyto.com,True,18000.00,15.88
syno.com,True,105045.00,15.88
mybo.com,True,52000.00,15.88
iyvo.com,True,9350.00,15.88
pyio.com,True,7950.00,15.88
fyoo.com,True,14995.00,15.88
fypo.com,True,9999.00,15.88
iyyo.com,True,18888.00,15.88
byjo.com,True,10000.00,15.88
fyqo.com,True,25299.00,15.88
iyzo.com,True,100000.00,15.88
wyxo.com,True,25299.00,15.88
jyco.com,True,9000.00,15.88
pyno.com,True,9999.00,15.88
jyao.com,True,24999.00,15.88
byno.com,True,43911.00,15.88
syuo.com,True,19999.00,15.88
myjo.com,True,19000.00,15.88
wyao.com,True,1379.00,15.88
fyvo.com,True,27250.00,15.88
jydo.com,True,2500.00,15.88
sywo.com,True,19450.00,15.88
byqo.com,True,13199.00,15.88
jyeo.com,True,2125.00,15.88
xyjo.com,True,6888.00,15.88
wyeo.com,True,7050.00,15.88
jyfo.com,True,19999.00,15.88
fyzo.com,True,9999.00,15.88
myno.com,True,48000.00,15.88
byso.com,True,21499.00,15.88
gyxo.com,True,19999.00,15.88
xymo.com,True,151070.00,15.88
myso.com,True,50000.00,15.88
gyfo.com,True,8000.00,15.88
gyto.com,True,19999.00,15.88
nyto.com,True,19999.00,15.88
yyno.com,True,3900.00,15.88
cyto.com,True,250000.00,15.88
ryao.com,True,7950.00,15.88
yyoo.com,True,30000.00,15.88
uyio.com,True,14999.00,15.88
rybo.com,True,42000.00,15.88
hyio.com,True,19999.00,15.88
yypo.com,True,1700.00,15.88
kyqo.com,True,8210.00,15.88
cyvo.com,True,5500.00,15.88
nyzo.com,True,9999.00,15.88
uyko.com,True,19999.00,15.88
oyxo.com,True,2106.00,15.88
yyro.com,True,7235.00,15.88
uylo.com,True,24990.00,15.88
ryfo.com,True,19999.00,15.88
eygo.com,True,19999.00,15.88
uyno.com,True,2595.00,15.88
yyuo.com,True,9399.00,15.88
ryio.com,True,7950.00,15.88
hyoo.com,True,19000.00,15.88
oydo.com,True,3300.00,15.88
kywo.com,True,7950.00,15.88
ayao.com,True,443982.00,15.88
ryjo.com,True,95000.00,15.88
kyyo.com,True,6000.00,15.88
uyqo.com,True,19999.00,15.88
aybo.com,True,28999.00,15.88
oyfo.com,True,7950.00,15.88
kyzo.com,True,15000.00,15.88
uyro.com,True,19999.00,15.88
eymo.com,True,28000.00,15.88
oyio.com,True,19999.00,15.88
zyao.com,True,20246.00,15.88
eypo.com,True,5000.00,15.88
eyqo.com,True,5000.00,15.88
mydu.com,True,13911.00,15.88
myiu.com,True,10000.00,15.88
mymu.com,True,35000.00,15.88
mytu.com,True,80000.00,15.88
myzu.com,True,24724.00,15.88
nyeu.com,True,19999.00,15.88
nyhu.com,True,15000.00,15.88
nyiu.com,True,3999.00,15.88
nyju.com,True,1829.00,15.88
nylu.com,True,7933.00,15.88
nynu.com,True,9949.00,15.88
nyou.com,True,100000.00,15.88
nyuu.com,True,125000.00,15.88
nyvu.com,True,19999.00,15.88
nywu.com,True,2500.00,15.88
nyzu.com,True,7950.00,15.88
oycu.com,True,19999.00,15.88
oyau.com,True,4995.00,15.88
oybu.com,True,4999.00,15.88
oyeu.com,True,3699.00,15.88
oygu.com,True,7649.00,15.88
oyiu.com,True,19999.00,15.88
oyju.com,True,7042.00,15.88
oylu.com,True,49990.00,15.88
oymu.com,True,4995.00,15.88
oypu.com,True,1883.00,15.88
oytu.com,True,3899.00,15.88
oyzu.com,True,6000.00,15.88
pycu.com,True,19888.00,15.88
pybu.com,True,15999.00,15.88
pyeu.com,True,5000.00,15.88
pygu.com,True,10999.00,15.88
syny.com,True,110000.00,15.88
myay.com,True,19999.00,15.88
bygy.com,True,19995.00,15.88
pyhy.com,True,8000.00,15.88
syoy.com,True,13318.00,15.88
pyiy.com,True,1795.00,15.88
xyay.com,True,3858.00,15.88
vyvy.com,True,150000.00,15.88
sypy.com,True,15000.00,15.88
byiy.com,True,6000.00,15.88
xyby.com,True,12000.00,15.88
myfy.com,True,120000.00,15.88
vyyy.com,True,28169.00,15.88
fysy.com,True,20900.00,15.88
mygy.com,True,11490.00,15.88
xyfy.com,True,20000.00,15.88
jycy.com,True,27535.00,15.88
wyxy.com,True,12444.00,15.88
wycy.com,True,11698.00,15.88
byny.com,True,19999.00,15.88
xyhy.com,True,20000.00,15.88
wyby.com,True,36800.00,15.88
wydy.com,True,19999.00,15.88
byqy.com,True,2500.00,15.88
jyfy.com,True,20246.00,15.88
gyxy.com,True,32000.00,15.88
pyty.com,True,25000.00,15.88
xymy.com,True,6972.00,15.88
pyuy.com,True,315.00,15.88
gyay.com,True,1000.00,15.88
myry.com,True,23911.00,15.88
gyiy.com,True,3888.00,15.88
kycy.com,True,6250.00,15.88
kyoy.com,True,9000.00,15.88
eycy.com,True,5415.00,15.88
ryay.com,True,1900.00,15.88
hyiy.com,True,2955.00,15.88
yyoy.com,True,5999.00,15.88
eyay.com,True,12000.00,15.88
ryby.com,True,29524.00,15.88
cyvy.com,True,4999.00,15.88
uyjy.com,True,579.00,15.88
yypy.com,True,18892.00,15.88
eyby.com,True,6000.00,15.88
yyry.com,True,18892.00,15.88
hymy.com,True,35000.00,15.88
oycy.com,True,12888.00,15.88
eyfy.com,True,12725.00,15.88
oyay.com,True,19000.00,15.88
kyuy.com,True,2999.00,15.88
aycy.com,True,15000.00,15.88
eyhy.com,True,2033.00,15.88
kywy.com,True,16888.00,15.88
ayby.com,True,12000.00,15.88
yywy.com,True,28339.00,15.88
eyjy.com,True,19988.00,15.88
kyzy.com,True,36800.00,15.88
ryly.com,True,66665.00,15.88
hysy.com,True,29999.00,15.88
uysy.com,True,2395.00,15.88
lyxy.com,True,7293.00,15.88
eyly.com,True,7500.00,15.88
uyty.com,True,80000.00,15.88
ryny.com,True,24999.00,15.88
hyuy.com,True,600.00,15.88
iyxy.com,True,6000.00,15.88
